Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Acid,Acid SMILES,Acid Conc (M),Amine,Amine SMILES,Amine Conc (M),Product,Product SMILES,Catalyst 1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand 1,Ligand1 SMILES,Ligand1 Conc (M),Catalyst 2,Catalyst2 SMILES,Catalyst2 Conc (M),Base/Acid,Base/Acid SMILES,Base/Acid Conc (M),Reductant/Oxidant,Reductant/Oxidant SMILES,Reductant/Oxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,number,Output Value
zz-19,96,25,30 W blue LED,zz191104,D,11,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,"TRIS(2,2'-BIPYRIDINE)RUTHENIUM(II) HEXAFLUOROPHOSPHATE",C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2],0.002,,,,ZINC,[Zn],0.2,,,,MeCN,,,,UPLC-MS,180,0
zz-19,96,25,30 W blue LED,zz191104,E,11,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,EOSIN Y,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5ccccc45)c1Br,0.002,,,,ZINC,[Zn],0.2,,,,MeCN,,,,UPLC-MS,181,2.40625
zz-19,96,25,30 W blue LED,zz191104,F,11,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,EOSIN Y,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5ccccc45)c1Br,0.002,,,,ZINC,[Zn],0.2,,,,MeCN,,,,UPLC-MS,182,3.3
zz-19,96,25,30 W blue LED,zz191104,G,11,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,"2,4,6-TRIPHENYLPYRYLIUM TETRAFLUOROBORATE",[B-](F)(F)(F)F.C1=CC=C(C=C1)C2=CC(=[O+]C(=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.002,,,,ZINC,[Zn],0.2,,,,MeCN,,,,UPLC-MS,183,0
zz-19,96,25,30 W blue LED,zz191104,H,11,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,"2,4,6-TRIPHENYLPYRYLIUM TETRAFLUOROBORATE",[B-](F)(F)(F)F.C1=CC=C(C=C1)C2=CC(=[O+]C(=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.002,,,,ZINC,[Zn],0.2,,,,MeCN,,,,UPLC-MS,184,0
zz-19,96,25,30 W blue LED,zz191104,A,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,185,0
zz-19,96,25,30 W blue LED,zz191104,B,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,(IR[DF(CF3)PPY]2(DTBPY))PF6,CC(C)(C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1)C.F[P-](F)(F)(F)(F)F.FC3=CC(F)=C(C4=NC=C(C=C4)C(F)(F)F)[C-]=C3.FC(F)(F)C5=CC=C(C6=[C-]C=C(F)C=C6F)N=C5.[Ir+3],0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,186,0
zz-19,96,25,30 W blue LED,zz191104,C,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,"TRIS(2,2'-BIPYRIDINE)RUTHENIUM(II) HEXAFLUOROPHOSPHATE",C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2],0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,187,0
zz-19,96,25,30 W blue LED,zz191104,D,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,"TRIS(2,2'-BIPYRIDINE)RUTHENIUM(II) HEXAFLUOROPHOSPHATE",C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.C1=CC=NC(=C1)C2=CC=CC=N2.F[P-](F)(F)(F)(F)F.F[P-](F)(F)(F)(F)F.[Ru+2],0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,188,0
zz-19,96,25,30 W blue LED,zz191104,E,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,EOSIN Y,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5ccccc45)c1Br,0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,189,0
zz-19,96,25,30 W blue LED,zz191104,F,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,EOSIN Y,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OC(=O)c5ccccc45)c1Br,0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,190,0
zz-19,96,25,30 W blue LED,zz191104,G,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,"2,4,6-TRIPHENYLPYRYLIUM TETRAFLUOROBORATE",[B-](F)(F)(F)F.C1=CC=C(C=C1)C2=CC(=[O+]C(=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,191,0
zz-19,96,25,30 W blue LED,zz191104,H,12,Boc-Proline NHPI Ester,O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,NICKEL(II) ACETYLACETONATE,CC(=CC(=O)C)O.CC(=CC(=O)C)O.[Ni],0.02,4-4'-DIMETHOXY-2-2'-BIPYRIDINE,COc1ccnc(c1)c2cc(OC)ccn2,0.03,"2,4,6-TRIPHENYLPYRYLIUM TETRAFLUOROBORATE",[B-](F)(F)(F)F.C1=CC=C(C=C1)C2=CC(=[O+]C(=C2)C3=CC=CC=C3)C4=CC=CC=C4,0.002,,,,TETRAKIS(DIMETHYLAMINO)ETHYLENE,CN(C)C(N(C)C)=C(N(C)C)N(C)C,0.2,,,,MeCN,,,,UPLC-MS,192,0
zz-19,24,25,30 W blue LED,zz191112,A,1,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,tert-butyl 2-benzylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1CC2=CC=CC=C2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,193,15
zz-19,24,25,30 W blue LED,zz191112,B,1,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,p-CF3-benzyl Katritzky salt,FC(C1=CC=C(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)C=C1)(F)F,0.1,tert-butyl 2-(4-(trifluoromethyl)benzyl)pyrrolidine-1-carboxylate,FC(C1=CC=C(CC2CCCN2C(OC(C)(C)C)=O)C=C1)(F)F,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,194,5
zz-19,24,25,30 W blue LED,zz191112,C,1,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-(2-methylallyl)-2,4,6-triphenylpyridin-1-ium",CC(C[N+]1=C(C2=CC=CC=C2)C=C(C3=CC=CC=C3)C=C1C4=CC=CC=C4)=C,0.1,tert-butyl 2-(2-methylallyl)pyrrolidine-1-carboxylate,C=C(C)CC1N(C(OC(C)(C)C)=O)CCC1,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,195,10
zz-19,24,25,30 W blue LED,zz191112,D,1,BOC-L-PROLINE,CC(C)(C)OC(=O)N1CCCC1C(O)=O,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,196,0
zz-19,24,25,30 W blue LED,zz191112,A,2,Tosyl-4-piperidine Acid,O=C(C1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1)O,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,4-benzyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(CC3=CC=CC=C3)CC2)(=O)=O)C=C1,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,197,15
zz-19,24,25,30 W blue LED,zz191112,B,2,Tosyl-4-piperidine Acid,O=C(C1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1)O,0.1,p-CF3-benzyl Katritzky salt,FC(C1=CC=C(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)C=C1)(F)F,0.1,1-tosyl-4-(4-(trifluoromethyl)benzyl)piperidine,CC1=CC=C(S(N2CCC(CC3=CC=C(C(F)(F)F)C=C3)CC2)(=O)=O)C=C1,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,198,0
zz-19,24,25,30 W blue LED,zz191112,C,2,Tosyl-4-piperidine Acid,O=C(C1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1)O,0.1,"1-(2-methylallyl)-2,4,6-triphenylpyridin-1-ium",CC(C[N+]1=C(C2=CC=CC=C2)C=C(C3=CC=CC=C3)C=C1C4=CC=CC=C4)=C,0.1,4-(2-methylallyl)-1-tosylpiperidine,C=C(C)CC1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,199,5
zz-19,24,25,30 W blue LED,zz191112,D,2,Tosyl-4-piperidine Acid,O=C(C1CCN(S(C2=CC=C(C)C=C2)(=O)=O)CC1)O,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,4-cyclohexyl-1-tosylpiperidine,CC1=CC=C(S(N2CCC(C3CCCCC3)CC2)(=O)=O)C=C1,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,200,0
zz-19,24,25,30 W blue LED,zz191112,A,3,Z-HIS-OH,OC(=O)C(Cc1[nH]cnc1)NC(=O)OCc2ccccc2,0.1,"1-benzyl-2,4,6-triphenylpyridin-1-ium tetrafluoroborate",C1(C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)=CC=CC=C1,0.1,benzyl (1-(1H-imidazol-5-yl)-3-phenylpropan-2-yl)carbamate,O=C(OCc1ccccc1)NC(CC2=CC=CC=C2)Cc3cnc[nH]3,"BIS(1,5-CYCLOOCTADIENE)NICKEL(0)",[Ni].C\1C\C=C/CC\C=C1.C\2C\C=C/CC\C=C2,0.02,"4,4'-DI-TERT-BUTYL-2,2'-DIPYRIDYL",CC(C)(C)C1=CC=NC(C2=CC(C(C)(C)C)=CC=N2)=C1,0.03,[Ir(dF(Me)ppy)2(dtbbpy)]PF6,CC(C)(C)C1=CC(C2=CC(C(C)(C)C)=CC=N2)=NC=C1.FC3=C[C-]=C(C4=CC=C(C)C=N4)C(F)=C3.FC5=C[C-]=C(C6=CC=C(C)C=N6)C(F)=C5.F[P-](F)(F)(F)(F)F.[Ir+3],0.002,"2-TERT-BUTYL-1,1,3,3-TETRAMETHYLGUANIDINE",CN(C)/C(N(C)C)=N\C(C)(C)C,0.2,,,,,,,MeCN,,,,UPLC-MS,201,0
